"ClassName","Class","PLAYER_NAME","POSITION","SEASON","CPROB1","CPROB2","CPROB3","CPROB4","CPROB5","CPROB6","CPROB7","CPROB8","CPROB9","CPROB10","PLAYER_HEIGHT_INCHES","AST","AVG_SEC_PER_TOUCH","AVG_SPEED_OFF","CATCH_SHOOT_PTS","DIST_MILES_OFF","DRIVE_PTS","DRIVES","ELBOW_TOUCH_PTS","ELBOW_TOUCHES","FG3A","FRONT_CT_TOUCHES","FT_AST","FTA","FTR","ISO_PTS","OFF_BOXOUTS","OFF_LOOSE_BALLS_RECOVERED","OREB","PACE","PAINT_TOUCH_PTS","PASSES_MADE","PASSES_RECEIVED","PFD","POST_TOUCHES","POTENTIAL_AST","PRBH_PTS","PRRM_PTS","PTS","PTS_2ND_CHANCE","PTS_FB","PTS_OFF_TOV","PTS_PAINT","PULL_UP_PTS","SCREEN_ASSISTS","SECONDARY_AST","SU_PTS","TIME_OF_POSS_36","TOUCHES","TOV","CATCH_SHOOT_FG_PCT","DRIVE_FG_PCT","EFG","ELBOW_TOUCH_FG_PCT","PAINT_TOUCH_FG_PCT","PCT_AST_2PM","PCT_AST_3PM","PCT_FGA_2PT","PCT_FGA_3PT","PCT_FGM","PCT_PTS_FT","PCT_PTS_OFF_TOV","PCT_PTS_PAINT","PCT_UAST_2PM","PCT_UAST_3PM","POST_TOUCH_FG_PCT","PTS_PER_TOUCH","PULL_UP_FG_PCT","AVG_SPEED_DEF","BLK","BLKA","CHARGES_DRAWN","CONTESTED_SHOTS_2PT","CONTESTED_SHOTS_3PT","D_FGA","D_FGM","DEF_BOXOUTS","DEF_LOOSE_BALLS_RECOVERED","DEFLECTIONS","DIST_MILES_DEF","DREB","PF","STL","D_FG_PCT","AVG_REB_DIST","DD2","LOOSE_BALLS_RECOVERED","MPG","REB_CHANCES","TD3"
"Pass First",6,"Evan Turner","F","2015-16",1.23294883260296e-21,4.3395810530289e-60,4.46173293328161e-69,3.8368766042917e-42,1.00043975468338e-31,0.982625140483476,1.75663395238213e-12,8.95510023750642e-31,0.0173748595147674,2.25426663634864e-114,0.0214463454664156,1.24001549916203,1.04724458876269,-0.499778126971805,-1.02344489499098,-1.39658864528206,-0.236895379710869,0.566976189114343,-0.54849566852262,-0.561338163259155,-1.06640603296459,0.168673890401732,1.69743018254066,-0.152971554251864,-0.150823193788151,0.7175711147052,-0.459101014388218,-1.04407144604623,-0.639921440312201,0.175243561003746,-0.602708178457456,0.610406006647513,0.756705661517455,-0.219302004730213,0.101784581629942,1.32314627104456,0.636559285244172,-0.629591989779778,-0.249646817756918,-0.666848995719951,-0.0125127025252275,0.0585070869066222,0.0399939313653717,0.861374206375524,-0.692285732029442,-0.208163671226312,-0.669077884158258,0.85046225169527,0.584124150431894,0.925997081252747,-0.23054705450411,0.400982133324357,-0.640907606955822,0.38337116053949,-0.394462407075835,-1.1490859153863,0.589939757129554,1.09979984371705,-1.09981740133162,0.0845620818749298,0.319144195254015,0.305580635434655,0.235729507053111,1.1517124204486,-0.436770139872974,0.404054227921278,-0.741890360708581,0.580853608588653,-0.984837279852231,-0.455920592621179,-0.0776908726151086,-0.549573866752077,-1.23787805915783,-1.75394634192142,-0.17556994442509,-0.577461041230888,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.822465872270808,0.235476387404942,-0.989290403262137,0.315003650108029,-1.24466627449964,-0.0282400108516153,-0.0665557902152162,-1.6666127265546,0.816018824296561,-0.229069003977037,-0.134641266661572
"Center",4,"Festus Ezeli","C","2015-16",1.51011104230534e-47,6.16408817046352e-28,6.78814356811248e-15,0.999999999999993,2.45186321931737e-38,9.5782306304694e-121,4.41446816309509e-143,5.70002064309878e-80,7.76006782644809e-76,3.3846751955429e-254,1.19001063258774,-0.859135453736249,-0.969427474202357,0.910543139118737,-1.49962075037402,-0.446571462924837,-0.530915671474897,-1.13960913009896,0.27593428638183,0.616237994298882,-1.56663256704308,-0.267911245018328,-0.880911172331102,1.76145796773053,2.44557329466136,-0.620253393521545,-0.459101014388218,-1.04407144604623,2.14128486672122,0.479700322825042,2.64760976432241,-0.297245941899647,-0.779413120788041,1.7511563391434,1.48248641434654,-0.868070553611803,-0.714892069695998,0.986617103081425,0.0532834792125435,0.545528360607002,-0.246116751457276,-1.11230789474235,1.55346406666799,-0.978536600754712,-0.692285732029442,-0.763813989297403,-1.54197165984327,-0.77026398748839,-0.346917924384085,-0.230921866710304,-1.26166240938335,3.82400417007783,0.584091484081908,-0.792387403346847,0.0728895532530011,1.38237854367402,-2.3937957989144,1.62926990036387,-1.6292886497046,0.0478695129891192,1.04688870510808,-1.42379833488535,1.77536886920061,-1.38074806139561,-0.73490584317356,0.150231962849691,0.267190308244558,-0.575272320037779,0.0980232456668532,2.32633751612116,0.626443657903317,-0.549573866752077,-1.07412654246482,-1.72510622979111,2.25395440700865,1.65054993148953,-0.747024447780025,-1.04569283127485,-1.41392943791325,0.63977276864078,1.34499431493278,0.976344987117888,-0.622818143825405,-0.66167606933514,-1.52803580189285,0.136151279097385,-1.49816622306322,-0.541736266411473,2.48023511230349,-0.134641266661572
"Big Jump",5,"Frank Kaminsky","C","2015-16",7.10156096519871e-08,9.39969400229141e-41,3.46843925670215e-34,1.97501239926118e-12,0.999999928971881,2.00890105421611e-45,2.59894818095382e-77,1.05332011989418e-11,7.42464296401299e-16,3.25980401275043e-207,1.48215170436807,-0.573796498392102,-0.9615498489564,1.59762273029105,0.242512299207236,1.25046335516304,-0.357709482177972,-0.169003627119909,-0.582087716435019,0.228974091137113,0.0522676418350476,0.306805445431179,0.0906762448524887,0.00923882889112803,0.185406124749437,-0.184962875075469,-0.459101014388218,-1.04407144604623,-0.107926723912353,-0.735020022808902,-0.0421570653926304,1.14984331831624,-0.423085555761882,-0.386825094349561,0.27885365491319,-0.528529731497275,-0.714892069695998,1.13321217970983,-0.412745881727354,0.3657795128493,-0.959344463120891,-1.04061713954839,-0.248973244538547,-0.738783043797234,-0.692285732029442,-0.59274205032378,0.41891954019019,-0.546835500364863,0.833642810985905,-0.9398084715599,-0.119348339762231,-0.522155699422149,-0.556199510584262,-0.857466290646829,0.380357948206183,0.207936942784437,0.699866856562752,-0.223875297899993,0.223860719600812,-0.245671038097361,0.398246859368588,-1.02791640192053,-0.00598861806219662,-0.205844368064376,-0.645465132183385,0.0233208303138978,-0.984580648178323,0.0905976768293438,-0.0496395532675685,0.223977345668126,0.841005131904155,-0.549573866752077,-1.23787805915783,-1.75394634192142,0.853265119645557,0.756995929515341,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.638103520360795,0.287846224341163,-0.582993312125964,-0.711148391913859,0.0227037367275352,-0.657186632901165,-0.370616394184118,-1.6666127265546,-0.0200535962182595,0.483359758000274,-0.134641266661572
"Moneyball",8,"Garrett Temple","G","2015-16",2.5337873423303e-05,1.23025199512481e-86,4.11991059968334e-71,5.76981457611893e-48,4.34633017128674e-22,9.17522459975376e-37,1.29004174877769e-71,0.999974661042351,1.08422552457167e-09,4.4016216723373e-209,-0.270694726313915,-0.315177447748018,-0.236808326328336,0.693570636643267,0.381034542456669,-0.565251594899366,-0.485757172491564,-0.509428601981513,-0.725432901041122,-0.706048221641347,0.242902922518363,-0.526159111914973,-0.370993086814146,-0.458412902050595,-0.0761878920994195,-0.355250849265293,-0.459101014388218,-1.04407144604623,-0.743187569657394,0.00437497018567344,-0.748480145673003,-0.814694691889114,-0.369899434265595,-0.241879605841326,-0.587876406749764,-0.24107692018159,-0.460995506313037,-0.629591989779778,-0.848146445835447,-0.683560008124071,1.66271852202671,-0.0157247014307023,-0.964529232063146,-0.568365120739119,-0.692285732029442,-0.422033124846501,0.391060191454125,-0.531175871475082,-0.946684637178411,-0.993574434107148,0.0828311415866396,-0.0706941315826168,-0.373455149212469,0.0623153165262466,-0.849515631606544,0.173394542758273,0.571095111512435,-0.830359180968167,0.830345967737129,-1.089600122471,0.0501951372644665,1.11818039257297,-0.741652477108785,-0.171288377084046,-0.400993855476904,-1.07428896459026,-0.205417093670203,-0.370389244078664,0.787116307360816,-0.620242587683778,-0.177759205056113,-0.549573866752077,-1.23787805915783,-1.75394634192142,-0.31039880288811,-0.394361911132401,-0.747024447780025,-1.04569283127485,-1.49583228889457,1.24370727485826,-0.872272697356215,0.261953941533983,0.325400813090923,-0.332159866416074,0.745848139363216,-0.471969928840419,-1.6666127265546,0.37786358135632,-0.712939964498524,-0.134641266661572
"Moneyball",8,"Gary Harris","G","2015-16",1.7330131321562e-05,6.29642478571891e-82,7.04330896560135e-71,1.66151766102367e-46,4.1409592875886e-25,2.63908497483982e-40,8.42247138737251e-67,0.999930113399395,5.25564692832774e-05,1.28243184515588e-202,-0.854976869874576,-0.521779237425845,-0.331339829279823,-0.174319373258603,0.242222325565707,-0.513587563203539,-0.410776173482674,0.0139041599472318,-0.53217288409879,-0.554234977345027,0.100067387064248,-0.429184428203505,0.118077982202598,-0.655419985953745,-0.636724392337437,-0.249195506459593,-0.459101014388218,-1.04407144604623,-0.636338009562396,-0.787833950879944,-0.469445586213254,-1.53716429306513,-0.718748303420673,-1.0046734560452,-0.608497371334869,-0.49772352721166,-0.286026196331858,-0.629591989779778,-0.202846370273822,-0.696655656825236,1.33324159924482,0.543073626481063,-0.182857876228136,-0.133842348759242,-0.692285732029442,-0.744996976897856,0.336105671789366,-0.721537661707843,-1.45188093207022,-0.65297242870391,0.0727221675191961,-0.158291152208198,0.424716987747644,-0.219693195107008,0.423403523499629,0.425060600091756,0.596221305668594,-0.238315390353997,0.238300844556439,-0.0255156247825007,-0.566805642829202,0.868149698068873,-0.084809745817188,-0.423053454226453,-0.448695568004998,-1.07428896459026,1.4423222265191,0.902812727952977,0.147244178644992,-0.717799191439596,-0.0850926922844069,-0.549573866752077,-1.21940762362917,-1.74483784363694,-1.04724825640591,-0.864251819923394,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.222198663079505,-1.26378781427402,-1.07250375944129,0.674369837761431,0.276177738972969,1.71345832713175,-0.471969928840419,-1.6666127265546,1.30355754912091,-1.06999887308265,-0.134641266661572
"Jumper",9,"Gary Neal","G","2015-16",1.66222615027576e-17,9.13152228802733e-82,5.49494123027111e-81,2.171469132959e-54,6.76943678679203e-30,3.45278989274996e-27,9.91220525624939e-40,3.03346782137428e-10,0.999999999696653,3.60525892525969e-163,-0.854976869874576,-0.559062014609046,-0.134399198130892,0.0788152129627741,0.321733584917088,-0.864839625601458,0.330552770504024,0.121823946989547,-0.880119940098208,-0.629599660504012,0.128267467310818,0.654135166789317,0.0626517723571033,-0.374556113750518,-0.671918897176966,0.820631376662609,-0.459101014388218,-1.04407144604623,-0.882828483712622,0.0199084784418611,-0.860876936496476,-0.736945872419592,-0.0277764023394265,-0.706654423988727,-0.589200213202279,-0.248005818945051,0.972384227753577,-0.629591989779778,0.572681556223948,-0.796684654900324,0.0246457130132356,0.633723181720958,-0.606807612706178,2.2069954350043,-0.692285732029442,-0.287475173176441,0.460004558469485,-0.364659540635216,-0.57298191815518,-0.849876989040405,0.466972156149494,0.859181933519704,0.26720692619707,-1.43449909137333,0.0421427137576829,-0.310199057608028,-0.324025555300752,0.14675374175278,-0.14676915426027,1.02022258846309,-0.503523511537544,0.118057614556583,-0.97811586037376,0.312495496640579,1.29837965333644,-1.07428896459026,1.11021972787629,1.03452327678384,-0.295744218158269,-1.04278673317651,-0.609830712862614,-0.549573866752077,-1.23787805915783,-1.75394634192142,-0.741125754226948,-0.426336568292085,-0.747024447780025,-1.04569283127485,-1.49583228889457,0.04406272000103,-0.890479438557155,-0.766247045931524,-0.512190850390602,0.833820543912928,0.455565083032654,-0.471969928840419,-1.6666127265546,-0.127740404468665,-0.809193768581898,-0.134641266661572
"Pass First",6,"George Hill","G","2015-16",2.29021562901269e-30,8.23749490412294e-90,2.91825295382494e-95,1.40022650059462e-68,1.0607159627929e-41,0.999999973967356,5.11557759400542e-20,5.82438061368025e-27,2.60326435922139e-08,2.06360032707294e-137,-1.14711794165491,0.240389486942219,1.52777972876608,-0.138157289512692,0.290140135202333,-0.532091819263385,-0.448676192834374,-0.0304402686616533,-0.547106242776116,-0.663858854021608,0.135593576497186,-0.699166829202171,0.625884069304002,-0.55446003746963,-0.415147268984749,-0.146587631189731,-0.459101014388218,-1.04407144604623,-0.612264302377822,-0.818900967392319,-0.610324703995965,1.26072751272128,1.3923650975898,-0.0237938655874724,-0.437475056719712,0.725570261670464,0.402610143391945,-0.629591989779778,-0.418498079295982,-0.461335750710412,0.413059500026398,0.783627625981934,-0.744988082647606,0.1535378120785,-0.692285732029442,0.31588114863742,-0.0326272934464136,1.42884676411786,0.984360539195649,-0.661138990170098,0.841004196644904,-0.326746961103546,0.267945152341407,0.760828706879383,0.226623750729592,-0.976373915255483,0.18163910209196,-0.416409863953382,0.416395719009167,-0.392441313640602,-0.392779781777142,1.53489821674647,-0.689105058605457,0.97893246554695,0.33838268870855,0.21197251381305,-1.06121968632666,0.0540114132652162,-0.34496515113641,-0.752026301672408,-0.665029215226946,-0.549573866752077,-1.23787805915783,-1.75394634192142,-0.52969811876414,-0.695713717336792,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.553904958372155,-0.786107662272736,-1.06008657241167,0.128987738533795,-0.712370869784227,0.697467629974788,-0.471969928840419,-1.6666127265546,1.54725033308277,-0.665507841962851,-0.134641266661572
"Moneyball",8,"Gerald Green","F","2015-16",1.72605865199166e-10,1.39211767040893e-85,1.50560593407683e-74,5.72321318290395e-49,3.60223601023053e-22,2.85578934049366e-49,5.35302914022998e-78,0.999999998132289,1.69510480254089e-09,4.69152458500263e-217,0.0214463454664156,-0.959753899328367,-0.512525209936839,-0.60826437820954,0.914324182671266,-0.646539536912974,-0.317102949824846,-0.359654334472299,-0.497007324652938,-0.528533263904796,0.718292243812777,-0.549375679113381,0.00616642287016589,-0.561493433274214,-0.767042597558186,-0.308958148978879,-0.459101014388218,-1.04407144604623,-0.812504581109065,-1.53965575047946,-0.698900400226541,-1.51407936036452,-0.822712596201099,-0.741449249629784,-0.369121797199898,-0.864291775515065,-0.352574541528951,-0.629591989779778,-0.0998130851073611,-0.86779849397656,0.260826509272614,-0.375376523581178,-0.876509115366243,0.455989760632752,-0.692285732029442,-0.595507907779154,1.374421749167,-0.757951039895795,-1.31876836478774,-1.14393412388671,0.0929401156540832,0.1314528390918,-0.724447097227854,-0.740324293506861,-0.671183962533699,-0.0437291145490456,0.523983497469635,-0.503050418677406,0.503036468742926,0.0662157974320248,-0.566805642829202,-0.423675556868961,-1.01489905332609,0.0459207090780307,-0.311553144486728,1.28557209445368,1.35291001534604,0.200356467521727,0.541011642470112,-0.462786000527019,-0.752270328819745,-0.549573866752077,-1.22052300481562,-1.73968224200728,-0.480890039388843,-0.786773427660091,-0.747024447780025,-1.04569283127485,-1.47557802558985,-0.190013427937599,-0.900252902918534,-0.415034402879629,-0.541250391101297,-1.14327667360147,0.600706611197935,-0.471969928840419,-1.6666127265546,0.15880180678637,-0.825439641447958,-0.134641266661572
"Jumper",9,"Gerald Henderson","G","2015-16",2.0352448828312e-07,2.44500131562958e-65,8.67863971184182e-63,1.38581110011307e-36,5.0223691721393e-20,1.2514448365976e-33,1.58147959246312e-52,7.95593300006666e-06,0.999991840542512,7.12126557431854e-179,-0.562835798094245,-0.663540443518174,-0.0713781961632346,0.295787715438244,0.199379275195539,0.237716041483745,-0.291214817150453,-0.345443733339052,-0.196916780186965,-0.465493440716755,-0.266082379674145,0.358488876085702,-0.00553971140411092,0.326718796482201,0.140419854022372,0.41853885685304,-0.459101014388218,-1.04407144604623,-0.670480219865627,-0.744340127762616,-0.661537701471095,-1.2117118169455,-0.507950322344349,0.400939067345117,-0.0218854504607107,-0.577763756053702,0.121701231612496,-0.629591989779778,0.211378932289148,-0.254982700296878,-0.138593792321409,-0.146854029434027,-0.679738702642907,0.984414047823305,-0.692285732029442,-0.230654759909458,0.40783589789055,-0.46431425664747,-0.978077265199967,-0.314923374211532,0.264792674800623,0.239264556784823,-0.407476859342389,0.760828706879383,0.288117429720229,-0.176964086078537,0.615065951285714,0.39223531347085,-0.392251278505921,0.378102632961411,0.414067392191502,-0.423675556868961,-0.915058958169766,0.179208102859305,-0.484471852401068,0.410914289139429,1.23795145812353,0.441825807044969,0.393348843535694,-0.405881513721635,-0.714534957308059,-0.549573866752077,-1.23787805915783,-1.75394634192142,-1.08903938857901,-1.03838844375817,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.496252150494251,-0.230466754793058,-1.00288832219619,-0.315905791829484,-0.256117665742443,0.407184573644227,-0.471969928840419,-1.6666127265546,-0.164995086293686,-0.515936685904483,-0.134641266661572
"Jumper",9,"Giannis Antetokounmpo","F","2015-16",3.22685910742096e-12,1.77052448727723e-16,1.83786559035226e-35,6.20971304623238e-10,3.23957020937736e-15,7.31292064013012e-18,6.37525287675826e-19,1.41904864813527e-31,0.999999999375798,1.20103008584244e-75,1.19001063258774,0.593290834487682,0.574587074005257,-0.355129791988159,-1.02423098701561,-0.944650316812927,-0.327318692027996,0.745380738817191,0.402736019690782,0.248714644906612,-1.03830884618165,0.567967004735972,0.608641322024904,1.21278451501452,1.11252361518404,1.42859255362415,-0.459101014388218,-1.04407144604623,-0.119086523059206,-1.38742736956882,0.182794354336484,0.523633613925185,0.33535531506015,1.05856378578533,0.359180532926428,0.52848171816492,-0.159262453840347,-0.397128192002322,0.535223149176698,0.210536930149859,2.17414547091593,2.00945603620613,1.27454261907432,-0.401781943111749,-0.692285732029442,0.660069514105145,-0.226545540968872,0.535904537305692,0.641031017712712,0.891099897578331,-0.564143198729746,0.252741021496451,0.152262051595219,0.136071388799559,0.361909844508992,-0.250983514706032,0.18477987636148,1.10942657201972,-1.10944415130204,0.708335752933703,1.04688870510808,1.57656999916381,0.955629140548701,0.253256654960013,0.332419974642538,0.551545544111524,-0.0904585364476937,-0.106968146416945,-0.492627950070829,1.00913906149672,0.224996824055419,-0.549573866752077,-1.23787805915783,-1.75394634192142,-0.155788592689888,-0.24860141476744,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.434819967562482,0.658653644563042,-0.0146347491693497,0.161731637873389,-0.306812466191531,-0.560425614124312,1.65645429894189,-1.6666127265546,1.68903457240093,0.432866715507288,2.71914041950495
"Defender",1,"Glenn Robinson III","F","2015-16",0.999999884010288,8.20126157585042e-65,9.81112711420653e-52,1.42346470994659e-28,1.99319207174284e-19,7.08077979008058e-40,4.75201030324824e-71,1.14700039010579e-07,1.28967260708205e-09,7.77803568766114e-206,0.0214463454664156,-0.686005252905745,-0.33921745452578,0.838218971626912,-0.221464505026237,0.944566389003752,-0.0969740398396199,-0.341665899949877,-0.0262791898373322,-0.15774200406143,-0.570271930943311,0.319214644333972,0.43309661934758,-0.196173759861017,0.00563359003172491,-0.620253393521545,-0.459101014388218,-1.04407144604623,-0.593829836176583,-0.700846304645288,0.0735102069509805,-0.863563004042676,-0.553143553950011,-0.250476575183858,-0.566627024380947,-0.450773314241442,-0.579500456133594,-0.629591989779778,-0.554314611928616,-0.469263866900856,0.879581461239529,1.40442450182312,-0.261054348203865,-0.472720820121278,-0.692285732029442,0.142400809376456,-0.103060524887077,-0.556214275022656,-0.862464990549318,-0.872807880316244,0.0626131934517531,-0.670396811250056,-0.517108293925142,0.110039833879567,0.534092145682774,0.449733742967587,0.523983497469635,0.449995683286866,-0.450011778328428,-0.465826451412222,0.0818362029102957,2.72254401564092,0.0991062189444589,-0.447736304926688,-0.311553144486728,-1.07428896459026,0.0883658858984323,-0.465513529345396,1.47620936905478,-0.171356836995529,0.784743944218732,-0.549573866752077,-1.23787805915783,-1.75394634192142,-0.761533181816984,-0.953819073826897,-0.747024447780025,-1.04569283127485,-1.49583228889457,0.309106814309683,-0.518586048815905,-1.63204250495087,0.174262085915067,-0.940497471805117,0.503945592421081,-0.471969928840419,-1.6666127265546,-1.19714903832025,-0.109708101004196,-0.134641266661572
"Pass First",6,"Goran Dragic","G","2015-16",1.60456651484479e-67,7.41179918469003e-108,3.17886293100634e-128,8.57401931153857e-101,2.49845965465682e-79,0.995226338762881,0.004773661237119,1.1710504529599e-72,6.30311499408924e-29,1.84759473987602e-100,-1.14711794165491,1.58661178787211,1.7641084861448,1.09135355784829,-0.559517919133781,1.02428577553489,-0.22358036298366,2.23302569278931,-0.424177880282169,-0.416965333042384,-0.379202453311204,0.429305054373614,2.30569090293289,-0.338975127999085,-0.524757775077766,0.255167350127586,-0.459101014388218,-1.04407144604623,-0.615725962071876,-1.32218663489283,-0.596963923108448,1.99265622676577,2.16698565595866,-0.00663424725245979,-0.562028444221903,1.78805752212623,1.26544919570482,-0.629591989779778,0.171686610869515,-0.760799139413351,1.37198779657919,0.663081246958759,0.447077133978424,0.644733126001017,-0.692285732029442,1.77261488365604,-0.0840211968724918,2.21044382912077,1.93765757882827,1.10475874290156,-0.109239365694788,0.407720365680171,0.0428879709916202,0.366016790592828,0.0667401853539375,-1.40075197271979,-0.0382150967744367,0.502942688951548,-0.502958903165725,0.524872908504652,-0.550985110006287,0.555611329938752,0.377607537012096,1.40347749759101,0.75577267332937,2.35574164448523,-1.02290016725249,0.529632839598875,0.147244178644992,-0.727627724874003,-0.27864757941853,-0.549573866752077,-1.23787805915783,-1.75394634192142,-0.745454847981924,-1.03705797085759,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.706677218220048,-0.798223655515012,-0.396110025050859,-0.0945880853331115,-1.27001367472418,1.37479476141277,0.0347977444410844,-1.6666127265546,1.39096816612537,-0.586830790778479,-0.134641266661572
"Jumper",9,"Gordon Hayward","F","2015-16",2.9017254044563e-32,1.44132874436918e-64,4.18578715391656e-89,3.75575157285188e-58,3.63797893043932e-39,8.71950271419015e-16,2.85555165687204e-11,4.54354248488234e-33,0.999999999971444,1.84864303118478e-107,0.313587417246746,0.235335298614213,0.519443697283556,0.22346354794642,0.231035052357469,0.531000585285876,-0.246402035621337,1.30734070354869,-0.0901977054472157,-0.13763933884413,0.37286840622086,2.65186500963288,1.41898020860164,1.62694121923475,1.05992609980066,1.1112386691918,-0.459101014388218,-1.04407144604623,-0.666941690184506,-2.24487702531042,-0.633452514657233,0.133910675109796,0.852093620446554,1.41266630689294,-0.3600379014867,0.685480747332234,0.821547876900118,-0.418362948564075,1.05297415408048,-0.11386563097547,0.910993407725072,1.98469641447133,0.0887383299748534,0.904476676197804,-0.692285732029442,0.0402985185905176,0.526750057928698,0.412084576324162,0.447423097584148,0.713791818584895,0.123267037856414,0.0236411213987777,-0.268771503463798,-0.0374723106670588,-0.117740851617972,-1.06519722960848,0.131386713779641,-0.0120872752412658,0.0120722202516228,1.02022258846309,1.52150468979552,0.951493262903572,-0.50518909384381,1.0677907280678,0.433786113764737,0.397194166703127,0.5098805957143,0.449143059757794,-0.541848883048971,-0.614534165689382,-0.00096360086798305,-0.549573866752077,-1.23787805915783,-1.75394634192142,-1.87429856703684,-1.71798694826955,-0.747024447780025,-1.04569283127485,-1.49583228889457,-1.47717175783433,-0.413305641520599,-0.923295729773158,0.125781428908093,-0.2307702655179,0.794228648751643,-0.0665557902152162,-1.6666127265546,1.79357628839392,-0.555321208838481,-0.134641266661572
"Center",4,"Gorgui Dieng","C","2015-16",1.25884737820927e-30,1.17387508544213e-25,6.67123472614746e-23,1,8.60839433874894e-23,7.64405074530648e-88,8.44813797105019e-111,2.10901106108641e-49,7.94032452078387e-46,8.02165387033883e-223,1.19001063258774,-0.447345419623602,-0.740976342069598,-1.40383022061959,-0.564853749065436,-1.49993878555075,-0.506660940885152,-0.972169876715005,1.75841751071214,2.41013050269795,-1.44334714475608,-0.387372432007308,-0.0411191475253575,0.527073295738634,1.29950061748882,-0.32911841381367,-0.459101014388218,-1.04407144604623,0.768973330754954,-1.06122369618886,1.14261748036447,-0.423529464345867,-0.753328397055881,0.421324218474059,0.669168798167265,-0.529919131021962,-0.714892069695998,1.15444353700874,-0.277217137584641,0.301577967627145,-0.631303622736055,-0.163155966077427,0.162151585919522,-0.657595338454716,-0.692285732029442,-0.364441325714433,-0.623167111782515,-0.677959522407164,-0.518394413311038,0.401888826705724,0.699478559700695,0.555961477508077,0.412760431170085,-0.224031787593673,0.128233864344574,0.869177171856726,0.746978470605552,1.46080215506716,-1.46082052522229,-0.190632184768646,1.50568415697261,0.0347140497218835,0.424900213665091,-0.867344766830699,-0.73490584317356,0.400624197312202,0.0628195398489858,0.52231558688605,-0.541848883048971,1.1794681228793,0.326452190125252,-0.549573866752077,-1.20947363893595,-1.74394110128928,0.17046940009993,0.550903449599732,-0.747024447780025,-1.04569283127485,-1.46741846966864,-0.862670120052493,0.942607365191368,0.220170198475893,0.877163762536458,1.13798934660745,-0.705567142289592,1.04833309100409,-1.63739391156771,0.700651588314582,0.997435252418018,-0.134641266661572
"Center",4,"Greg Monroe","C","2015-16",5.35429122965358e-51,6.26238832843773e-08,5.45647514979857e-26,0.999999937376117,1.09917442600991e-38,3.49049404380992e-103,5.44621406861194e-111,9.15502729455387e-79,1.53009391467227e-59,2.76653633848692e-200,1.19001063258774,-0.222135813861481,-0.496769959444924,-2.12707189553782,-1.00268564685729,-2.35101789894343,-0.449089692302694,-0.772685399520858,1.2641111032278,2.71152834134664,-1.56071899353921,0.775856048472725,0.647943074688995,0.969377633797136,0.530900423062647,0.11987749718685,-0.459101014388218,-1.04407144604623,1.44835637660202,-1.35946705470768,1.92275933630139,-0.598935431859359,-0.392386517839797,0.844512634285606,3.73973325868358,-0.24419837421493,-0.714892069695998,0.729811930503203,0.879151427739841,1.93736400268386,-0.907132354508208,0.67780326360984,2.14361032985322,-0.978599199352357,-0.692285732029442,-0.409628499931814,-0.943259559844384,-0.4865789487651,-0.301339926316538,0.0644235816876696,0.94209393731934,0.340338042122032,0.176135033531284,-0.29344926738032,0.0913376569501921,0.168459914183106,-2.3937957989144,1.62445653621254,-1.62447527471939,1.36880199287829,0.556452187597733,-0.11113718873884,1.49161280928264,-0.166351806943998,-0.73490584317356,0.465794778884637,1.11021972787629,-0.941134955679055,-0.197302352201988,0.423431934575893,2.26689240149963,-0.549573866752077,-1.23787805915783,-1.75394634192142,0.285730409238155,0.582749036624209,-0.747024447780025,-1.04569283127485,-1.49583228889457,-0.341944191830485,1.18613482579732,-0.691359245888222,-0.010687616130665,0.9352101448111,-1.23775274556229,2.7713431801612,-1.6666127265546,0.967567673683886,1.32579285251525,-0.134641266661572
